,entry_time,entry_price,quantity,entry_amount,side,status,entry_balance,exit_time,exit_price,exit_balance,profit,leverage,market_type,profit_percent
0,2024-01-01T01:00:00,42613.56,0.23396308592851667,30000.0,long,closed,10000.0,2024-01-01T02:00:00,42581.1,9952.443152672531,-47.55684732746886,3,futures,-0.4755684732746901
1,2024-01-01T04:00:00,42399.99,0.23402330574168798,29857.329458017593,long,closed,9952.443152672531,2024-01-01T09:00:00,42649.69,9971.040421215555,18.597268543024256,3,futures,0.1868613390474838
2,2024-01-02T13:00:00,45637.93,0.21782599035389877,29913.12126364667,long,closed,9971.040421215555,2024-01-05T10:00:00,43628.18,9493.848164322322,-477.1922568932332,3,futures,-4.785781991996574
3,2024-01-05T11:00:00,43771.34,0.21624575852211417,28481.54449296697,long,closed,9493.848164322322,2024-01-06T05:00:00,43698.72,9440.213189992635,-53.634974329686884,3,futures,-0.5649445135561204
4,2024-01-06T06:00:00,43454.7,0.2165908992680345,28320.63956997791,long,closed,9440.213189992635,2024-01-06T16:00:00,43872.34,9492.847224019366,52.63403402673066,3,futures,0.5575513282107591
5,2024-01-07T10:00:00,43960.0,0.21529501097241371,28478.541672058098,long,closed,9492.847224019366,2024-01-07T12:00:00,44088.63,9482.570017529079,-10.277206490287426,3,futures,-0.1082626344631743
6,2024-01-07T17:00:00,44064.84,0.21455024703315595,28447.710052587237,long,closed,9482.570017529079,2024-01-07T20:00:00,44120.01,9456.493085560707,-26.076931968371355,3,futures,-0.27499857022058594
7,2024-01-07T21:00:00,44231.53,0.2131539109387359,28369.47925668212,long,closed,9456.493085560707,2024-01-07T22:00:00,43862.85,9340.188484396713,-116.30460116399445,3,futures,-1.2298914630581415
8,2024-01-07T23:00:00,43929.02,0.2119821457192426,28020.56545319014,long,closed,9340.188484396713,2024-01-08T09:00:00,43720.46,9258.688965709684,-81.4995186870292,3,futures,-0.8725682444543637
9,2024-01-08T10:00:00,44088.85,0.20937068893410815,27776.06689712905,long,closed,9258.688965709684,2024-01-08T11:00:00,44635.99,9336.122509578405,77.43354386872124,3,futures,0.8363337850045838
10,2024-01-09T06:00:00,46788.01,0.19894229615770515,28008.367528735213,long,closed,9336.122509578405,2024-01-10T18:00:00,46527.33,9246.997610422994,-89.12489915541119,3,futures,-0.9546243535683452
11,2024-01-11T07:00:00,46101.4,0.19997780148958003,27740.99283126898,long,closed,9246.997610422994,2024-01-11T11:00:00,47060.0,9401.544382761536,154.54677233854272,3,futures,1.6713183981397428
12,2024-01-13T06:00:00,43149.99,0.21722692750596817,28204.633148284607,long,closed,9401.544382761536,2024-01-13T07:00:00,43102.97,9353.762613742438,-47.78176901909865,3,futures,-0.5082331909926463
13,2024-01-14T21:00:00,42554.89,0.21914523397666427,28061.287841227313,long,closed,9353.762613742438,2024-01-15T05:00:00,42739.85,9356.868193949158,3.105580206720333,3,futures,0.03320140070861566
14,2024-01-15T17:00:00,42696.58,0.21849051116898144,28070.604581847478,long,closed,9356.868193949158,2024-01-15T18:00:00,43015.82,9389.149951652744,32.281757703585754,3,futures,0.3450060109263964
15,2024-01-16T03:00:00,42924.56,0.21807987086641742,28167.449854958235,long,closed,9389.149951652744,2024-01-16T04:00:00,42803.19,9325.179633722859,-63.970317929884914,3,futures,-0.6813217198498811
16,2024-01-16T15:00:00,43252.67,0.2149509867210901,27975.538901168573,long,closed,9325.179633722859,2024-01-16T16:00:00,43249.72,9287.273419421454,-37.90621430140527,3,futures,-0.40649312710635543
17,2024-01-17T02:00:00,42997.25,0.21534892578393244,27861.82025826436,long,closed,9287.273419421454,2024-01-19T07:00:00,41284.25,8881.628370406019,-405.6450490154348,3,futures,-4.367751768427041
18,2024-01-19T17:00:00,41239.57,0.21472055807795282,26644.885111218056,long,closed,8881.628370406019,2024-01-20T20:00:00,41751.36,8955.910444393801,74.2820739877825,3,futures,0.8363564752978503
19,2024-01-21T05:00:00,41628.47,0.21449365573754262,26867.731333181408,long,closed,8955.910444393801,2024-01-21T11:00:00,41719.89,8939.703071345079,-16.20737304872273,3,futures,-0.18096845819699503
20,2024-01-21T17:00:00,41678.0,0.21385104760619617,26819.109214035234,long,closed,8939.703071345079,2024-01-23T05:00:00,40069.34,8560.301465552971,-379.40160579210715,3,futures,-4.244006794903776
21,2024-01-23T10:00:00,38917.28,0.21930156889577876,25680.90439665892,long,closed,8560.301465552971,2024-01-23T17:00:00,39398.89,8631.598151362456,71.29668580948419,3,futures,0.8328758758834098
22,2024-01-24T19:00:00,39803.05,0.21620713379774587,25894.794454087365,long,closed,8631.598151362456,2024-01-25T01:00:00,39978.83,8635.064538640449,3.466387277992908,3,futures,0.04015927545752973
23,2024-01-25T03:00:00,40012.01,0.21516438052036194,25905.193615921344,long,closed,8635.064538640449,2024-01-25T08:00:00,40080.23,8615.214021204563,-19.850517435885195,3,futures,-0.2298826760015249
24,2024-01-25T13:00:00,39913.84,0.2151977454221631,25845.64206361369,long,closed,8615.214021204563,2024-01-26T03:00:00,40067.52,8613.81752868877,-1.3964925157924881,3,futures,-0.016209609097994626
25,2024-01-27T22:00:00,42155.51,0.20372131842557958,25841.452586066313,long,closed,8613.81752868877,2024-01-27T23:00:00,42120.63,8572.289406239504,-41.52812244926645,3,futures,-0.48211054286853017
26,2024-01-28T01:00:00,42100.0,0.20300647358719207,25716.86821871851,long,closed,8572.289406239504,2024-01-28T04:00:00,42720.32,8663.829012202677,91.53960596317302,3,futures,1.06785482413303
27,2024-01-28T13:00:00,42397.18,0.20373613351562697,25991.48703660803,long,closed,8663.829012202677,2024-01-29T07:00:00,42053.46,8559.241532012724,-104.58748018995357,3,futures,-1.2071738724603875
28,2024-01-29T08:00:00,42122.85,0.20258752215048806,25677.72459603817,long,closed,8559.241532012724,2024-01-29T10:00:00,42313.18,8563.550168217082,4.308636204357754,3,futures,0.05033899543835929
29,2024-01-29T14:00:00,41951.86,0.2035156371544058,25690.650504651247,long,closed,8563.550168217082,2024-01-29T16:00:00,43200.0,8783.08364954526,219.53348132817882,3,futures,2.563580256036335
30,2024-01-31T15:00:00,43361.1,0.20194908336265974,26349.25094863578,long,closed,8783.08364954526,2024-01-31T16:00:00,43474.81,8770.918330836927,-12.16531870833387,3,futures,-0.138508514705582
